,Country,Year,Status,Life expectancy ,Adult Mortality,infant deaths,Alcohol,percentage expenditure,Hepatitis B,Measles , BMI ,under-five deaths ,Polio,Total expenditure,Diphtheria , HIV/AIDS,GDP,Population_x, thinness  1-19 years, thinness 5-9 years,Income composition of resources,Schooling,Continent,Least Developed,Life Expectancy,Population_y,CO2 emissions,Health expenditure,Electric power consumption,Forest area,GDP per capita,Individuals using the Internet,Military expenditure,People practicing open defecation,People using at least basic drinking water services,Obesity among adults,Beer consumption per capita
1122,Morocco,2013,Developing,73.9,97.0,18,0.45,179.8598949,99.0,92,56.5,21,99.0,5.94,99.0,0.1,3111.762887,33824769.0,6.4,6.2,0.634,12.1,Africa,False,75.227,33715705,1.708106064,5.68743515,876.8452391,12.72830383,6916.013184,56.0,3.805782901,8.615873146,80.98264576,23.2,0.18
1123,Morocco,2012,Developing,73.6,99.0,19,0.55,19.15853732,99.0,668,55.5,22,99.0,6.15,99.0,0.1,294.746728,33333789.0,6.3,6.2,0.623,11.6,Africa,False,74.97,33241898,1.747192709,5.74942255,825.8225738,12.72376877,6702.418457,55.41605319,3.462750079,9.700214765,79.57650954,22.4,0.18
1124,Morocco,2011,Developing,73.3,14.0,19,0.54,22.0945504,98.0,982,54.6,22,98.0,5.99,99.0,0.1,339.91616,32858823.0,6.3,6.2,0.612,11.2,Africa,False,74.696,32781860,1.706431503,5.7329936,775.9546744,12.7192337,6712.323242,46.1074826,3.297495235,10.80933731,78.15588754,21.6,0.18
1125,Morocco,2010,Developing,72.8,11.0,20,0.56,183.6592186,98.0,633,53.6,23,99.0,5.86,99.0,0.1,2834.2472,3249639.0,6.3,6.2,0.603,10.7,Africa,False,74.382,32343384,1.600327236,5.86408854,745.7150278,12.71469863,6332.819824,52.0,3.390796101,11.94317177,76.72145338,20.9,0.2
1126,Morocco,2009,Developing,72.3,116.0,20,0.62,188.2902861,98.0,834,52.7,23,99.0,5.67,99.0,0.1,2861.5545,31989897.0,6.4,6.2,0.596,10.5,Africa,False,74.003,31929087,1.526820983,5.8412447,733.5238472,12.67704907,6105.844238,41.3,3.288651846,13.1021306,75.27306806,20.2,0.23
1127,Morocco,2008,Developing,71.8,123.0,21,0.51,171.3658969,97.0,1455,51.7,24,99.0,5.41,99.0,0.1,2884.94776,31596855.0,6.4,6.3,0.589,10.3,Africa,False,73.546,31536807,1.542007758,5.30251694,717.2775222,12.63939951,5892.290527,33.1,3.183501428,14.28548964,73.81241348,19.5,0.24
1128,Morocco,2007,Developing,71.4,128.0,21,0.56,157.6431445,95.0,2248,5.8,25,95.0,5.48,95.0,0.1,2494.353552,31225881.0,6.4,6.3,0.581,10.0,Africa,False,73.009,31163670,1.487308731,5.42293549,688.1744529,12.60174994,5523.613281,21.5,3.046953664,15.49423167,72.33844751,18.8,0.22
1129,Morocco,2006,Developing,71.0,133.0,22,0.58,127.7632005,95.0,1217,49.9,25,97.0,5.23,97.0,0.1,2191.478567,3869346.0,6.4,6.3,0.575,10.0,Africa,False,72.403,30804689,1.460816566,4.94123936,634.4653684,12.56410038,5256.104004,19.77119157,3.109796334,16.72820248,70.85193792,18.2,0.22
1130,Morocco,2005,Developing,77.0,137.0,22,0.47,9.469371264,96.0,0,49.1,26,98.0,5.6,98.0,0.1,213.755559,35217.0,6.5,6.3,0.569,9.8,Africa,False,71.746,30455563,1.430937324,4.76469755,612.2822511,12.52645082,4795.599121,15.08444452,3.257996782,17.98716115,69.35375676,17.6,0.23
1131,Morocco,2004,Developing,72.0,142.0,23,0.56,100.3638322,95.0,6399,48.2,27,97.0,5.22,97.0,0.1,1948.812275,3179285.0,6.5,6.4,0.561,9.6,Africa,False,71.067,30115196,1.36110692,4.72918844,581.6427986,12.48880125,4554.850098,11.60793477,3.249467575,19.20475064,67.86815937,17.0,0.22
1132,Morocco,2003,Developing,69.9,146.0,24,0.58,88.16506179,9.0,10841,47.3,28,91.0,5.25,91.0,0.1,1721.973863,29843937.0,6.6,6.4,0.551,9.3,Africa,False,70.399,29782884,1.250718366,4.55366516,536.0083504,12.45115169,4282.941895,3.353366681,3.494207542,20.12892514,66.49059949,16.4,0.22
1133,Morocco,2002,Developing,69.5,15.0,25,0.46,66.72933871,92.0,6000,46.5,29,94.0,5.31,94.0,0.1,1413.757176,29512368.0,6.6,6.5,0.54,8.8,Africa,False,69.769,29454765,1.272120189,4.42979431,524.9203616,12.41350213,4011.096436,2.373253192,3.491787992,21.04209616,65.11268975,15.9,0.24
1134,Morocco,2001,Developing,69.0,155.0,26,0.46,71.11645,84.0,2724,45.7,30,93.0,4.44,96.0,0.1,1336.775376,29181832.0,6.7,6.5,0.53,8.5,Africa,False,69.193,29126323,1.245265322,4.12981606,490.0382278,12.37585257,3876.140625,1.371438101,3.726135883,21.94513332,63.73406864,15.4,0.23
1135,Morocco,2000,Developing,68.6,16.0,27,0.45,63.42140024,43.0,7368,44.8,32,95.0,4.18,95.0,0.1,1332.382358,28849621.0,6.7,6.6,0.519,8.0,Africa,False,68.684,28793672,1.141917571,3.97807431,453.339361,12.338203,3575.283203,0.693791245,2.210962207,22.83758766,62.49829228,14.8,0.21
1136,Mozambique,2015,Developing,57.6,355.0,60,,0.0,8.0,79,22.6,81,8.0,,8.0,3.9,528.3125597,281691.0,3.6,3.5,0.414,9.1,Africa,True,57.206,27042001,0.204126905,6.7166338,478.920644,48.24639487,1291.268034,6.5,0.840285274,30.3410581,51.17617521,5.8,0.99
1137,Mozambique,2014,Developing,56.7,375.0,61,0.01,54.91159475,79.0,9,22.2,84,79.0,6.98,79.0,4.1,623.2871141,27212382.0,3.6,3.5,0.409,9.1,Africa,True,56.062,26286192,0.184887949,6.33231783,451.0430679,48.50889901,1139.051782,6.0,0.980759494,32.29461992,48.82531943,5.5,0.84
1138,Mozambique,2013,Developing,55.3,46.0,62,1.16,5.813338496,78.0,8,21.8,87,78.0,5.9,78.0,5.1,65.985681,26434372.0,3.6,3.5,0.405,9.1,Africa,True,54.949,25560752,0.164314407,6.12555981,459.9666335,48.77140314,1084.98419,5.5,0.93018223,34.25927363,46.50550282,5.3,0.77
1139,Mozambique,2012,Developing,54.8,48.0,64,1.19,49.90987221,76.0,145,21.3,90,73.0,5.58,76.0,6.9,566.513873,2567666.0,3.6,3.5,0.4,9.2,Africa,True,53.931,24862673,0.14801305,5.24640608,454.3669251,49.03390727,1035.522437,5.0,0.850726008,36.23487007,44.21749158,5.1,0.75
1140,Mozambique,2011,Developing,54.3,47.0,66,0.94,40.80617976,76.0,177,2.9,94,73.0,6.23,76.0,9.6,526.5313517,249395.0,3.7,3.6,0.397,9.5,Africa,True,53.043,24187500,0.138501288,5.00311899,453.3059783,49.2964114,1023.065084,4.6,0.826553225,38.2212751,41.96206548,4.9,0.7
1141,Mozambique,2010,Developing,54.0,47.0,69,0.96,5.743393664,74.0,2321,2.5,98,73.0,5.38,74.0,10.8,419.2258149,2422145.0,3.7,3.6,0.39,9.3,Africa,True,52.31,23531567,0.113889571,5.44726419,443.7704802,49.55891554,959.0425795,4.17,0.891902273,40.21833826,39.73997963,4.7,0.63
1142,Mozambique,2009,Developing,53.8,4.0,70,1.18,39.75216936,74.0,60,2.1,101,74.0,5.43,74.0,11.3,463.852618,2352463.0,3.7,3.6,0.382,9.2,Africa,True,51.738,22894718,0.108758711,5.21038246,443.4250188,49.84069534,914.547011,2.68,0.705422608,42.22592202,37.55198351,4.5,0.5716
1143,Mozambique,2008,Developing,53.2,45.0,72,1.48,0.796915785,75.0,4,19.7,104,74.0,4.91,75.0,12.6,53.127719,22846758.0,3.7,3.7,0.372,8.8,Africa,True,51.292,22276596,0.100553963,4.23261261,459.8280494,50.12247514,878.4360543,1.56,0.664921662,44.24309754,35.39980799,4.3,0.58994
1144,Mozambique,2007,Developing,52.1,425.0,74,1.03,53.9502789,75.0,267,19.3,108,75.0,5.25,75.0,14.1,422.1461573,22188387.0,3.8,3.7,0.36,8.2,Africa,True,50.934,21673319,0.102891487,3.94103193,459.0109311,50.40425494,825.4891524,0.91,0.668953898,46.26076187,33.29522577,4.2,0.5519
1145,Mozambique,2006,Developing,51.2,434.0,78,1.2,58.59644487,75.0,183,18.9,113,73.0,6.51,78.0,16.3,385.7567141,21547463.0,3.8,3.7,0.353,7.9,Africa,True,50.641,21080108,0.088234843,4.10098362,451.0116582,50.68603474,767.0915482,0.842954488,0.809467272,48.17064249,31.36986536,4.0,0.51365
1146,Mozambique,2005,Developing,58.0,434.0,80,1.23,67.33378735,75.0,12598,18.5,117,71.0,6.87,8.0,16.2,369.1545359,29237.0,3.9,3.8,0.341,7.3,Africa,True,50.387,20493927,0.083439354,4.39079046,448.9077624,50.96781454,697.7704264,0.854357118,0.946231881,50.08528111,29.48194619,3.8,0.52321
1147,Mozambique,2004,Developing,54.0,429.0,82,1.54,46.58195631,76.0,9396,18.1,120,69.0,5.91,83.0,15.9,336.3318145,231275.0,3.9,3.8,0.332,7.0,Africa,True,50.143,19910549,0.095929046,3.6926434,374.4743508,51.24959434,652.9813361,0.679447835,1.362421115,52.00339516,27.63324523,3.7,0.49782
1148,Mozambique,2003,Developing,51.0,424.0,85,1.68,42.52689559,76.0,28898,17.7,124,67.0,6.39,85.0,15.3,283.8911588,19716598.0,4.0,3.9,0.318,6.7,Africa,True,49.889,19331097,0.09828723,3.4220655,265.772806,51.53137414,606.9256872,0.419538844,1.280942211,53.92581638,25.82298156,3.5,0.46001
1149,Mozambique,2002,Developing,49.8,416.0,87,2.16,40.82597077,76.0,7155,17.3,127,76.0,6.45,76.0,14.5,262.884551,19139658.0,4.0,4.0,0.311,6.2,Africa,True,49.61,18764147,0.083670206,3.34283662,277.3588066,51.81315395,573.7001454,0.259612611,1.273635642,55.85207953,24.05191982,3.3,0.44179
1150,Mozambique,2001,Developing,49.5,48.0,90,2.09,37.82511936,25.0,7085,16.9,132,72.0,5.64,73.0,13.4,256.4414872,18588758.0,4.1,4.0,0.298,5.8,Africa,True,49.295,18221884,0.077379485,2.95498824,125.6215798,52.09493375,532.2546827,0.160031947,1.242171239,57.7826249,22.31977995,3.2,0.51795
1151,Mozambique,2000,Developing,49.0,43.0,93,1.14,47.17250718,,7375,16.5,136,69.0,6.16,7.0,12.2,277.6486591,1867687.0,4.2,4.1,0.291,5.4,Africa,True,48.946,17711925,0.080736566,2.26010299,69.24076859,52.37671355,477.7672638,0.10959253,1.284457907,59.7169659,21.09908528,3.0,0.53627
1152,Myanmar,2015,Developing,66.6,199.0,39,,0.0,89.0,6,23.8,50,89.0,,89.0,0.3,1194.59137,5243669.0,12.8,13.0,0.552,9.1,Asia,True,65.81,52680724,0.361422537,5.47780514,215.2988584,45.92460342,4105.443377,10.9,4.301367428,7.776647977,73.5874705,5.4,0.37
1153,Myanmar,2014,Developing,66.4,21.0,40,0.01,45.33788677,88.0,122,22.9,52,88.0,2.28,88.0,0.3,1262.893782,51924182.0,12.9,13.1,0.547,9.1,Asia,True,65.378,52280816,0.325932191,4.39346027,185.3720973,46.36821216,4009.962562,7.4,3.789505953,7.930276782,71.63562183,5.0,0.32
1154,Myanmar,2013,Developing,66.2,22.0,42,0.7,38.33793462,75.0,1010,22.1,55,76.0,2.16,75.0,0.4,1168.83947,51448196.0,12.9,13.2,0.54,9.1,Asia,True,64.921,51852464,0.262282625,3.20071578,156.0089924,46.81182091,3782.572595,1.8,4.044493936,8.083027722,69.7111129,4.7,0.28
1155,Myanmar,2012,Developing,65.9,25.0,44,0.55,38.4279083,58.0,2175,21.3,58,87.0,2.22,84.0,0.5,1171.58257,5986514.0,13.0,13.2,0.533,9.1,Asia,True,64.453,51413703,0.232622809,2.41021132,154.3813595,47.25036515,3547.130653,1.4,3.899365811,8.236150048,67.81136109,4.4,0.24
1156,Myanmar,2011,Developing,65.6,27.0,47,0.33,21.23698847,4.0,2046,2.5,61,9.0,1.87,84.0,0.5,1186.423937,555331.0,13.0,13.3,0.526,9.1,Asia,True,63.983,50990612,0.17042352,1.92666924,124.3062687,47.68370555,3224.50102,0.98,3.896,8.389841151,65.93606697,4.1,0.17
1157,Myanmar,2010,Developing,65.4,29.0,49,0.3,17.48293752,92.0,190,19.8,65,9.0,1.92,9.0,0.5,987.7365832,5155896.0,13.1,13.3,0.515,8.8,Asia,True,63.525,50600827,0.160669313,1.95585954,99.36246036,48.12938187,2960.565723,0.25,3.86,8.543995398,64.08560886,3.8,0.15
1158,Myanmar,2009,Developing,65.2,211.0,52,0.28,11.05247903,91.0,329,19.1,69,9.0,2.5,9.0,0.6,741.777116,49869.0,13.1,13.4,0.504,8.5,Asia,True,63.089,50250366,0.149053636,2.15950108,94.15248761,48.65101944,2676.324325,0.22,3.822,8.698715736,62.25989146,3.6,0.14183
1159,Myanmar,2008,Developing,59.2,296.0,59,0.3,9.53048032,85.0,333,18.3,96,85.0,1.87,85.0,0.6,643.951373,49479752.0,13.2,13.4,0.493,8.2,Asia,True,62.678,49929642,0.158222646,2.10873079,89.45722879,49.17485114,2424.024319,0.22,3.816,8.85378731,60.4595711,3.3,0.12985
1160,Myanmar,2007,Developing,64.5,217.0,58,0.26,0.5305728,85.0,1088,17.6,78,84.0,1.68,86.0,0.6,41.451,49171586.0,13.2,13.5,0.484,8.1,Asia,True,62.294,49621479,0.20938514,2.02357221,88.33483442,49.68345728,2154.57519,0.217128445,3.732,9.009417108,58.6842796,3.1,0.12402
1161,Myanmar,2006,Developing,64.2,22.0,61,0.28,4.632776304,75.0,760,17.0,83,82.0,1.78,82.0,0.6,296.97284,48846474.0,13.2,13.5,0.474,8.0,Asia,True,61.938,49301049,0.20222694,2.25168705,74.85199519,50.21170673,1876.893679,0.182048331,3.485,9.165497234,56.93442941,2.9,0.12323
1162,Myanmar,2005,Developing,63.9,224.0,64,0.28,2.793843188,62.0,314,16.4,87,86.0,1.83,73.0,0.5,247.24276,48482614.0,13.2,13.6,0.465,7.9,Asia,True,61.607,48949931,0.218999293,2.3303194,80.51150296,50.74469665,1618.413814,0.065238856,1.354601165,9.322021566,55.21016477,2.7,0.12987
1163,Myanmar,2004,Developing,63.5,228.0,66,0.44,4.15451614,39.0,1329,15.7,90,92.0,1.97,82.0,0.5,219.8156688,487377.0,13.3,13.6,0.455,7.8,Asia,True,61.294,48564489,0.209000441,2.31822205,79.93950932,51.26452511,1392.712143,0.024337392,1.657227031,9.4790997,53.51135385,2.5,0.135
1164,Myanmar,2003,Developing,63.2,231.0,69,0.4,3.824212472,8.0,830,15.2,93,86.0,1.97,78.0,0.5,219.782326,47624894.0,13.3,13.6,0.445,7.7,Asia,True,60.989,48148907,0.217865792,2.38126588,73.03652038,51.77950393,1203.22483,0.024064149,1.670462275,9.636615308,51.83841264,2.3,0.13011
1165,Myanmar,2002,Developing,62.8,235.0,71,0.41,3.421880938,,736,14.6,96,84.0,2.5,79.0,0.4,143.77651,471422.0,13.3,13.7,0.435,7.6,Asia,True,60.685,47702163,0.173996307,2.57854128,68.37462919,52.30389571,1054.099276,0.000426494,1.127508161,9.794567077,50.1914933,2.2,0.12568
1166,Myanmar,2001,Developing,62.5,239.0,72,0.38,1.917164,,2519,14.1,98,77.0,1.8,73.0,0.4,138.9249275,46627994.0,13.3,13.7,0.427,7.6,Asia,True,60.377,47225119,0.176812683,2.14881921,75.25733578,52.82828748,938.5666095,0.000289277,1.562561491,9.952946678,48.57073492,2.0,0.10995
1167,Myanmar,2000,Developing,62.1,243.0,73,0.35,2.511437292,,845,13.6,100,88.0,1.84,82.0,0.4,193.187484,4695462.0,13.3,13.7,0.417,7.5,Asia,True,60.063,46719698,0.202056101,1.99549341,68.10148963,53.35267925,824.9627665,0.000168468,2.001199222,10.11187196,46.97598388,1.9,0.10454
1168,Namibia,2015,Developing,65.8,248.0,2,,0.0,92.0,212,35.7,3,92.0,,92.0,2.1,4737.66996,2425561.0,8.2,8.1,0.637,11.7,Africa,False,62.119,2314901,1.814332366,9.98109627,1652.571933,8.495123225,10633.29442,25.68785182,4.405391055,49.03583727,82.52413515,14.5,1.24
1169,Namibia,2014,Developing,65.9,242.0,2,0.01,751.3982719,88.0,477,34.9,3,88.0,8.93,88.0,2.2,5421.343953,237992.0,8.6,8.5,0.632,11.7,Africa,False,61.425,2273426,1.737465854,8.40890884,1692.406468,8.581372299,10467.22804,14.84,4.203429614,49.45782773,82.13657733,13.9,1.22
1170,Namibia,2013,Developing,66.1,232.0,3,0.01,760.6550553,89.0,1028,34.1,3,89.0,8.53,89.0,2.5,5488.131712,231652.0,9.0,8.9,0.625,11.6,Africa,False,60.513,2233506,1.696883716,9.06448746,1660.760979,8.667621373,9735.532643,13.9,3.066233242,49.89706495,81.74201201,13.4,1.17
1171,Namibia,2012,Developing,65.8,232.0,3,0.01,796.8734263,84.0,86,33.3,4,84.0,8.24,84.0,3.7,5749.44752,2263934.0,9.5,9.4,0.619,11.5,Africa,False,59.387,2194777,1.608363844,9.26659298,1610.795763,8.753870447,9341.106683,12.9414,3.166513185,50.35189358,81.34131012,12.9,1.17
1172,Namibia,2011,Developing,64.3,268.0,3,7.84,7.896234931,82.0,79,32.5,4,85.0,8.78,82.0,4.7,56.971392,2215621.0,9.9,9.9,0.612,11.5,Africa,False,58.085,2156698,1.544026991,9.83193302,1586.217605,8.84011952,8958.932313,12.0,3.574588955,50.82212286,80.93454143,12.4,1.09
1173,Namibia,2010,Developing,63.0,299.0,3,7.58,719.5535161,83.0,3138,31.8,4,83.0,7.89,83.0,6.2,5191.58381,217317.0,1.4,1.4,0.604,11.4,Africa,False,56.665,2118877,1.477197645,9.72781372,1583.343705,8.926368594,8500.451374,11.6,3.514743975,51.29253631,80.52969316,12.0,1.05
1174,Namibia,2009,Developing,62.4,36.0,3,7.99,575.6748069,,4076,31.0,4,83.0,8.5,83.0,8.7,4153.497885,21374.0,1.9,1.9,0.598,11.4,Africa,False,55.207,2081039,1.451198166,9.04967022,1638.949545,9.012619369,8065.154077,6.5,3.374363684,51.77800881,80.11884673,11.5,1.11004
1175,Namibia,2008,Developing,61.7,317.0,3,6.28,59.55033546,,0,3.2,4,83.0,7.15,83.0,11.7,429.6561,216375.0,11.5,11.4,0.589,11.3,Africa,False,53.817,2043382,1.443685051,9.91801167,1606.266783,9.098870143,8137.389224,5.329003772,3.137261574,52.2756195,79.70352468,11.0,0.7738
1176,Namibia,2007,Developing,60.0,356.0,3,5.12,62.11039296,,21,29.4,4,81.0,6.99,86.0,15.2,422.51968,279915.0,12.0,12.0,0.578,11.3,Africa,False,52.593,2006516,1.305745823,10.71633053,1606.539381,9.185120917,7921.05922,4.835610778,2.610424557,52.78843921,79.28207508,10.6,0.64122
1177,Namibia,2006,Developing,57.0,431.0,3,4.94,459.1572399,,3,28.7,4,74.0,7.2,86.0,19.2,3881.29535,255734.0,12.6,12.6,0.57,11.4,Africa,False,51.609,1971318,1.283405301,10.13995361,1521.423751,9.271371692,7449.968286,4.398870647,2.501249398,53.31290873,78.85634303,10.1,0.59717
1178,Namibia,2005,Developing,55.1,477.0,3,4.89,457.7200522,,4,27.9,4,86.0,7.32,86.0,22.1,3573.146387,232196.0,13.1,13.1,0.565,11.6,Africa,False,50.931,1938316,1.305256713,10.19230366,1453.554657,9.357622466,6864.484323,4.010046644,2.645205301,53.84930751,78.42614007,9.7,0.59598
1179,Namibia,2004,Developing,54.7,483.0,3,4.8,368.2848258,,4,27.2,4,81.0,6.47,81.0,24.0,3288.257373,29228.0,13.7,13.7,0.559,11.7,Africa,False,50.6,1907737,1.247551478,10.18727589,1169.700811,9.44387324,6595.635065,3.804715615,2.527589681,54.39618374,77.99218531,9.3,0.52471
1180,Namibia,2003,Developing,55.0,471.0,3,5.28,294.6571552,,262,26.5,4,82.0,6.52,79.0,24.7,2482.36862,1986535.0,14.2,14.3,0.554,11.7,Africa,False,50.589,1879113,1.208016751,9.87848473,1127.1826,9.530124015,5808.389686,3.359839886,2.624912883,54.95502187,77.55369222,8.9,0.54581
1181,Namibia,2002,Developing,55.7,452.0,3,5.09,203.7322893,,1278,25.8,4,78.0,6.17,77.0,24.6,1713.47594,1962147.0,14.7,14.8,0.556,11.8,Africa,False,50.862,1851519,1.150406836,9.73386574,1090.111298,9.616374789,5545.735792,2.633699769,2.617845379,55.52252341,77.11230729,8.5,0.73233
1182,Namibia,2001,Developing,56.5,426.0,3,5.09,205.8078833,,416,25.1,4,79.0,6.18,78.0,23.9,1834.29486,1933596.0,15.2,15.4,0.556,11.7,Africa,False,51.399,1823667,1.348930479,9.53211975,1052.05499,9.702625563,5290.675254,2.416979442,3.00874088,56.0606607,76.68748132,8.1,0.86052
1183,Namibia,2000,Developing,57.4,41.0,3,5.73,35.80978512,,469,24.5,4,8.0,6.11,79.0,22.8,257.99557,1899257.0,15.7,15.9,0.559,11.5,Africa,False,52.192,1794583,1.081031081,9.63792515,1156.553719,9.788876338,5196.744542,1.644739547,2.706732799,56.3995334,76.36580065,7.8,0.74691
1184,Nepal,2015,Developing,69.2,165.0,17,,0.0,91.0,1599,19.1,21,9.0,,91.0,0.1,743.7653489,28656282.0,15.7,16.1,0.555,12.2,Asia,False,69.515,27015033,0.266148113,5.46615076,146.4730037,41.59072201,2996.220462,17.58161801,1.556630126,24.00739,87.80846759,3.5,0.19
1185,Nepal,2014,Developing,69.6,158.0,18,0.01,8.523486403,92.0,1279,18.5,22,92.0,5.8,92.0,0.1,76.2386977,28323241.0,15.9,16.3,0.551,12.4,Asia,False,69.168,26905982,0.264996837,5.07548285,136.6433114,41.59072201,2947.316487,15.44,1.629341062,26.90669333,87.33249847,3.3,0.18
1186,Nepal,2013,Developing,69.3,162.0,19,0.27,80.15505125,92.0,1861,18.0,24,92.0,5.69,92.0,0.1,688.6172788,2798531.0,16.1,16.5,0.545,12.3,Asia,False,68.806,26916795,0.226252797,4.63011789,120.9003911,41.59072201,2702.224963,13.3,1.541860106,29.82281853,86.84929516,3.2,0.16
1187,Nepal,2012,Developing,68.9,167.0,20,0.26,80.58788376,9.0,3362,17.4,25,9.0,5.89,9.0,0.2,681.7925868,27649925.0,16.3,16.7,0.538,12.3,Asia,False,68.426,26989160,0.222311476,4.49078512,115.8231766,41.59072201,2505.39181,11.1493,1.431832398,32.75462504,86.35911922,3.0,0.13
1188,Nepal,2011,Developing,68.4,172.0,22,0.27,112.1229028,92.0,2359,16.9,27,92.0,6.73,92.0,0.2,692.1166842,27327147.0,16.5,16.9,0.529,12.0,Asia,False,68.028,27041220,0.192299009,4.44234991,102.5424342,41.59072201,2283.18558,9.0,1.540651621,35.70224986,85.86199121,2.8,0.12
1189,Nepal,2010,Developing,68.0,178.0,23,0.24,84.62302524,82.0,190,16.4,30,83.0,6.43,82.0,0.2,592.1835216,2723137.0,16.7,17.2,0.515,11.1,Asia,False,67.611,27013207,0.171767827,4.35166264,96.93667101,41.59072201,2164.951653,7.93,1.563666433,38.66420083,85.35823515,2.6,0.1
1190,Nepal,2009,Developing,67.5,183.0,25,0.22,6.19357029,89.0,189,15.9,32,93.0,6.41,89.0,0.2,48.7299,2674113.0,16.9,17.4,0.502,10.5,Asia,False,67.178,26883531,0.144326283,3.89314747,83.47526816,41.46426927,2050.786913,1.97,1.6454486,41.64111273,84.84775994,2.5,0.09427
1191,Nepal,2008,Developing,67.0,189.0,27,0.21,70.27113179,82.0,2089,15.4,35,82.0,6.44,82.0,0.2,473.844449,26475859.0,17.0,17.6,0.492,10.1,Asia,False,66.727,26666581,0.112125361,3.80911303,87.63356253,41.33781653,1965.219302,1.73,1.599971653,44.6329031,84.33058674,2.4,0.08337
1192,Nepal,2007,Developing,66.6,194.0,29,0.2,52.22906505,82.0,1415,14.9,38,82.0,5.84,82.0,0.2,393.8843518,26214847.0,17.2,17.8,0.486,10.0,Asia,False,66.26,26382586,0.101961197,3.66484332,83.82346403,41.21136379,1836.859826,1.41,1.547393889,47.63919675,83.80680575,2.2,0.07643
1193,Nepal,2006,Developing,66.0,21.0,31,0.2,45.87989927,69.0,2838,14.4,41,91.0,5.7,89.0,0.2,348.6314534,2594618.0,17.4,18.0,0.476,9.6,Asia,False,65.773,26066687,0.100511426,3.5361805,77.06500418,41.08491106,1750.480683,1.141389164,1.749109863,50.65961634,83.27650407,2.1,0.07281
1194,Nepal,2005,Developing,65.4,28.0,33,0.2,4.259752532,41.0,5023,13.9,44,78.0,5.72,75.0,0.2,317.89198,2564287.0,17.6,18.2,0.469,9.4,Asia,False,65.264,25744500,0.123909964,3.94221067,74.43152432,40.95845832,1663.370047,0.826551266,1.929161376,53.69334262,82.7398809,1.9,0.07594
1195,Nepal,2004,Developing,64.7,218.0,35,0.21,31.93187316,27.0,12074,13.4,47,8.0,5.82,8.0,0.2,287.4156,2539449.0,17.8,18.4,0.463,9.3,Asia,False,64.729,25419337,0.110545761,4.03734398,70.53181547,40.83200558,1578.507295,0.449843651,1.793292398,56.74039699,82.19693895,1.8,0.08195
1196,Nepal,2003,Developing,64.3,22.0,38,0.2,2.79096532,2.0,13344,12.9,50,76.0,5.48,78.0,0.1,253.72412,2495623.0,18.0,18.6,0.457,9.2,Asia,False,64.165,25080880,0.120410447,3.84753466,67.54126539,40.70555284,1488.295004,0.382810917,1.592251101,59.80040348,81.64776834,1.7,0.08118
1197,Nepal,2002,Developing,63.1,238.0,40,0.19,23.18394594,,6749,12.4,54,72.0,5.6,72.0,0.1,246.375621,24566342.0,18.2,18.8,0.447,8.6,Asia,False,63.57,24725625,0.1128384,3.92991233,64.48403143,40.5791001,1424.272228,0.31295606,1.44764998,62.87297807,81.0924523,1.6,0.07974
1198,Nepal,2001,Developing,63.2,23.0,43,0.09,21.92813881,,10849,11.9,58,73.0,5.36,72.0,0.1,248.6183539,24161777.0,18.3,19.0,0.446,9.0,Asia,False,62.945,24347113,0.142111305,3.80386233,58.81100112,40.45264737,1422.508725,0.240015303,1.098334384,65.9577588,80.53110065,1.5,0.08105
1199,Nepal,2000,Developing,62.5,238.0,46,0.08,17.9123368,,9397,11.4,62,74.0,5.43,74.0,0.1,231.42554,2374911.0,18.5,19.2,0.439,8.9,Asia,False,62.288,23941099,0.13449675,3.12598538,54.95540594,40.32619463,1349.962286,0.204651684,0.962150318,69.2039243,79.92588437,1.4,0.07352
1200,Netherlands,2015,Developed,81.9,57.0,1,,0.0,94.0,7,62.1,1,95.0,,95.0,0.1,44292.88473,16939923.0,1.0,0.9,0.923,18.1,Europe,False,81.5097561,16939923,9.292250246,10.32393837,6712.774758,10.83546184,50288.59139,91.72413793,1.132711505,0.0,99.99999856,22.6,4.04
1201,Netherlands,2014,Developed,81.7,58.0,1,0.01,1491.703605,92.0,140,61.6,1,96.0,1.9,96.0,0.1,52157.4687,168658.0,1.0,0.9,0.923,18.1,Europe,False,81.70731707,16865008,8.881703067,10.56706905,6833.911435,10.88037993,49233.2154,91.666666,1.159687891,0.0,100.0000029,22.1,4.12
1202,Netherlands,2013,Developed,81.4,6.0,1,8.68,1475.030397,51.0,2632,61.0,1,97.0,11.4,97.0,0.1,51574.48942,1684432.0,1.0,0.9,0.922,18.1,Europe,False,81.30487805,16804432,9.348128895,10.5835619,6876.589753,10.93173048,49241.51784,93.9564,1.166151624,0.0,100.0000029,21.5,4.2
1203,Netherlands,2012,Developed,81.1,62.0,1,9.05,1162.656768,2.0,10,6.5,1,97.0,11.1,97.0,0.1,49474.7561,16754962.0,1.0,0.9,0.921,18.1,Europe,False,81.10487805,16754962,9.398409929,10.53905964,7060.053768,10.97330961,47272.10302,92.85999236,1.235408888,0.0,99.99999927,21.0,4.37
